,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1416,M5L,43.6481985,-79.37981690000001,Mercatto,43.6502431921682,-79.38081989149896,Italian Restaurant
1417,M5L,43.6481985,-79.37981690000001,D.W. Alexander,43.64833304339161,-79.3738261420116,Cocktail Bar
1418,M5L,43.6481985,-79.37981690000001,Cambridge Suites Toronto,43.65183649475983,-79.37810738045548,Hotel
1419,M5L,43.6481985,-79.37981690000001,Rosalinda,43.650252483069295,-79.38515575620075,Vegetarian / Vegan Restaurant
1420,M5L,43.6481985,-79.37981690000001,M Square Coffee Co,43.65121797253777,-79.38355459932247,Coffee Shop
1421,M5L,43.6481985,-79.37981690000001,Ruby Thai (First Canadian Place),43.64909140219368,-79.38159990145141,Thai Restaurant
1422,M5L,43.6481985,-79.37981690000001,Bulldog On The Block,43.65065218852629,-79.38414092873634,Coffee Shop
1423,M5L,43.6481985,-79.37981690000001,Versus Coffee,43.65121343781903,-79.37523564828548,Coffee Shop
1424,M5L,43.6481985,-79.37981690000001,John Allans,43.651446635211904,-79.38135389611388,Salon / Barbershop
1425,M5L,43.6481985,-79.37981690000001,Spirit of Hockey,43.64704692224217,-79.37753727586353,Sporting Goods Shop
1426,M5L,43.6481985,-79.37981690000001,The Poké Box,43.65046931503178,-79.37631703952829,Poke Place
1427,M5L,43.6481985,-79.37981690000001,Portico,43.651855687900124,-79.37805540906518,Restaurant
1428,M5L,43.6481985,-79.37981690000001,iQ Food Co,43.64748168603231,-79.37910417362639,Fast Food Restaurant
1429,M5L,43.6481985,-79.37981690000001,Terroni,43.650927,-79.375602,Italian Restaurant
1430,M5L,43.6481985,-79.37981690000001,NAMI,43.650853361785124,-79.37588746641697,Japanese Restaurant
1431,M5L,43.6481985,-79.37981690000001,McEwan Foods,43.64716011126396,-79.38104402548048,Deli / Bodega
1432,M5M,43.7332825,-79.4197497,Aroma Espresso Bar,43.73597504480755,-79.42039080887425,Café
1433,M5M,43.7332825,-79.4197497,Darbar Persian Grill,43.735484,-79.420006,Restaurant
1434,M5M,43.7332825,-79.4197497,Satay on the Road,43.735310312009226,-79.41978338676937,Thai Restaurant
1435,M5M,43.7332825,-79.4197497,The Copper Chimney,43.73619518432498,-79.42027081330127,Indian Restaurant
1436,M5M,43.7332825,-79.4197497,Francobollo,43.734556923055784,-79.41954908679143,Italian Restaurant
1437,M5M,43.7332825,-79.4197497,Sakura Garden,43.73339792581388,-79.41949129828605,Sushi Restaurant
1438,M5M,43.7332825,-79.4197497,Tim Hortons,43.735355956224325,-79.41960454261636,Coffee Shop
1439,M5M,43.7332825,-79.4197497,Pheasant & Firkin,43.73517255469138,-79.41970208136466,Pub
1440,M5M,43.7332825,-79.4197497,Freshii,43.731582455410454,-79.41910939095219,Juice Bar
1441,M5M,43.7332825,-79.4197497,Drums N Flats,43.73503512478632,-79.42003978035157,Comfort Food Restaurant
1442,M5M,43.7332825,-79.4197497,Starbucks,43.732604,-79.419136,Coffee Shop
1443,M5M,43.7332825,-79.4197497,Karbouzi Greek Taverna,43.7362044620751,-79.42035885441898,Greek Restaurant
1444,M5M,43.7332825,-79.4197497,Safari Bar and Grill,43.72905148409205,-79.41810862863923,American Restaurant
1445,M5M,43.7332825,-79.4197497,Bruno's Fine Food,43.7366419570093,-79.4198699051871,Butcher
1446,M5M,43.7332825,-79.4197497,Subway,43.73148485587151,-79.41954981345089,Sandwich Place
1447,M5M,43.7332825,-79.4197497,LCBO,43.73106478660271,-79.41923740055336,Liquor Store
1448,M5M,43.7332825,-79.4197497,Dino's No Frills,43.730699,-79.418535,Grocery Store
1449,M5M,43.7332825,-79.4197497,Il Fornaro,43.734073,-79.41987,Italian Restaurant
1450,M5M,43.7332825,-79.4197497,Shoppers Drug Mart,43.736276,-79.419705,Pharmacy
1451,M5M,43.7332825,-79.4197497,Subway,43.73159539578682,-79.41963959053555,Sandwich Place
1452,M5M,43.7332825,-79.4197497,Pizza Pizza,43.731952,-79.415019,Pizza Place
1453,M5M,43.7332825,-79.4197497,Panago,43.73142990393012,-79.41922358988248,Pizza Place
1454,M5M,43.7332825,-79.4197497,Harvey's,43.730256015803946,-79.41858854355121,Restaurant
1455,M5N,43.7116948,-79.41693559999999,Rosalind's Garden Oasis,43.71218888050602,-79.41197784736922,Garden
1456,M5P,43.6969476,-79.41130720000001,Kay Gardner Beltline Trail,43.700726252588964,-79.4101006611444,Trail
1457,M5P,43.6969476,-79.41130720000001,Nikko Sushi Japenese Restaurant,43.700443369880006,-79.40795690464067,Sushi Restaurant
1458,M5P,43.6969476,-79.41130720000001,Oliver jewelry,43.70037360267825,-79.4076437784668,Jewelry Store
1459,M5P,43.6969476,-79.41130720000001,Chimichanga,43.7003539650898,-79.40760497511373,Mexican Restaurant
1460,M5R,43.6727097,-79.40567840000001,Roti Cuisine of India,43.67461834990478,-79.40824866273744,Indian Restaurant
1461,M5R,43.6727097,-79.40567840000001,Ezra's Pound,43.67515283323029,-79.40585846415303,Café
1462,M5R,43.6727097,-79.40567840000001,Rose & Sons,43.6756684758828,-79.40361659752443,American Restaurant
1463,M5R,43.6727097,-79.40567840000001,Jean Sibelius Square,43.67142628683921,-79.40883090368688,Park
1464,M5R,43.6727097,-79.40567840000001,Krispy Kreme Doughnut Cafe,43.674732,-79.40773,Donut Shop
1465,M5R,43.6727097,-79.40567840000001,Live Organic Food Bar,43.67505287052667,-79.40671518307245,Vegetarian / Vegan Restaurant
1466,M5R,43.6727097,-79.40567840000001,Madame Boeuf And Flea,43.67524,-79.40662,Burger Joint
1467,M5R,43.6727097,-79.40567840000001,Fet Zun,43.675147,-79.406346,Middle Eastern Restaurant
1468,M5R,43.6727097,-79.40567840000001,Creeds Coffee Bar,43.67410020855885,-79.41083780404273,Coffee Shop
1469,M5R,43.6727097,-79.40567840000001,Big Crow,43.675896076491284,-79.40368028354095,BBQ Joint
1470,M5R,43.6727097,-79.40567840000001,Dish Cooking Studio,43.67406646467061,-79.4107635453081,Café
1471,M5R,43.6727097,-79.40567840000001,Toronto Archives,43.67644734460629,-79.40750861881347,History Museum
1472,M5R,43.6727097,-79.40567840000001,The Annex Hodgepodge,43.674975198818274,-79.40654256081908,Sandwich Place
1473,M5R,43.6727097,-79.40567840000001,Haute Coffee,43.675817902127925,-79.40279309076072,Café
1474,M5R,43.6727097,-79.40567840000001,Pour House,43.675640867179204,-79.40382084040043,Pub
1475,M5R,43.6727097,-79.40567840000001,LCBO,43.675344431726565,-79.40532725232431,Liquor Store
1476,M5R,43.6727097,-79.40567840000001,Subway,43.675070588962015,-79.40687736441805,Sandwich Place
1477,M5R,43.6727097,-79.40567840000001,Beauty Boutique by Shoppers Drug Mart,43.674959,-79.407986,Cosmetics Shop
1478,M5R,43.6727097,-79.40567840000001,Shoppers Drug Mart,43.674959,-79.407986,Pharmacy
1479,M5R,43.6727097,-79.40567840000001,Martino's Pizza,43.67555992434719,-79.40355789179394,Pizza Place
1480,M5R,43.6727097,-79.40567840000001,Tim Hortons,43.67579963362535,-79.40353178302757,Coffee Shop
1481,M5R,43.6727097,-79.40567840000001,Subway,43.675650480511266,-79.41025463558196,Sandwich Place
1482,M5R,43.6727097,-79.40567840000001,Davenport Garden Centre,43.67585107911928,-79.4018936520866,Flower Shop
1483,M5S,43.6626956,-79.4000493,Yasu,43.66283719650635,-79.40321739973975,Japanese Restaurant
1484,M5S,43.6626956,-79.4000493,Rasa,43.662756751275445,-79.40398803188654,Restaurant
1485,M5S,43.6626956,-79.4000493,The Dessert Kitchen,43.66282317865166,-79.40274569154498,Dessert Shop
1486,M5S,43.6626956,-79.4000493,Piano Piano,43.66294872979362,-79.40289804116937,Italian Restaurant
1487,M5S,43.6626956,-79.4000493,Her Father's Cider Bar + Kitchen,43.66244824890102,-79.40470324675829,Beer Bar
1488,M5S,43.6626956,-79.4000493,Cafe Cancan,43.662735486588865,-79.40344738555669,French Restaurant
1489,M5S,43.6626956,-79.4000493,Almond Butterfly,43.66283554072087,-79.40336494731255,Bakery
1490,M5S,43.6626956,-79.4000493,Bakka Phoenix Books,43.662958633796144,-79.40260149079198,Bookstore
1491,M5S,43.6626956,-79.4000493,Harbord House,43.66246595195944,-79.40541041671369,Bar
1492,M5S,43.6626956,-79.4000493,Sivananda Yoga Centre,43.6627536,-79.4029508,Yoga Studio
1493,M5S,43.6626956,-79.4000493,Akai Sushi,43.66246971191281,-79.40494572728848,Sushi Restaurant
1494,M5S,43.6626956,-79.4000493,Harvest Kitchen,43.662713770749434,-79.40433001263669,Restaurant
1495,M5S,43.6626956,-79.4000493,Athletic Centre,43.66248699305214,-79.40065676565847,College Gym
1496,M5S,43.6626956,-79.4000493,Harbord Bakery & Calandria,43.662519096022976,-79.40444270567404,Bakery
1497,M5S,43.6626956,-79.4000493,Innis Cafe,43.665401003815745,-79.39971478706231,Café
1498,M5S,43.6626956,-79.4000493,FLOCK Rotisserie + Greens,43.66263716795857,-79.4037981720113,Comfort Food Restaurant
1499,M5S,43.6626956,-79.4000493,Coach House Printing,43.66631964001284,-79.40027745050322,Bookstore
1500,M5S,43.6626956,-79.4000493,Hart House Theatre,43.66357134217992,-79.3946163990837,Theater
1501,M5S,43.6626956,-79.4000493,Gyubee,43.66708824997601,-79.4005710246546,Japanese Restaurant
1502,M5S,43.6626956,-79.4000493,The Clubhouse,43.6582455666801,-79.39989387989043,Sandwich Place
1503,M5S,43.6626956,-79.4000493,Red Fish Blue Fish Creative Cafe,43.662826909852434,-79.40281748771667,Café
1504,M5S,43.6626956,-79.4000493,River Tai Restaurant,43.66290213,-79.403167,Chinese Restaurant
1505,M5S,43.6626956,-79.4000493,Innis Town Hall,43.66541957367295,-79.39954635185894,College Arts Building
1506,M5S,43.6626956,-79.4000493,A & C Games,43.66493880046117,-79.40319438893309,Video Game Store
1507,M5S,43.6626956,-79.4000493,Second Cup,43.66355135916493,-79.40178748741704,Café
1508,M5S,43.6626956,-79.4000493,RBC Royal Bank,43.66309939908409,-79.40259064752568,Bank
1509,M5S,43.6626956,-79.4000493,Daddyo's,43.66462215321565,-79.40268488417684,Italian Restaurant
1510,M5S,43.6626956,-79.4000493,Second Cup Coffee Co.,43.66535,-79.398376,Café
1511,M5S,43.6626956,-79.4000493,Comfort Zone,43.65839738353197,-79.40027391815754,Nightclub
1512,M5S,43.6626956,-79.4000493,Charlie's Gallery,43.662809819602124,-79.40382164131282,Bar
1513,M5S,43.6626956,-79.4000493,DT Bistro,43.662375,-79.405734,Café
1514,M5S,43.6626956,-79.4000493,Magic Noodle,43.66272766027783,-79.4036022699349,Noodle House
1515,M5S,43.6626956,-79.4000493,The Beer Store,43.6653855,-79.4034771,Beer Store
1516,M5S,43.6626956,-79.4000493,East of Brunswick,43.66560880777417,-79.40332426293872,Pub
1517,M5T,43.6532057,-79.4000493,Kid Icarus,43.653933260442265,-79.40171859012935,Arts & Crafts Store
1518,M5T,43.6532057,-79.4000493,Essence of Life Organics,43.65411067840614,-79.4004308758787,Organic Grocery
1519,M5T,43.6532057,-79.4000493,Blackbird Baking Co,43.65476385976386,-79.40056588367806,Bakery
1520,M5T,43.6532057,-79.4000493,Seven Lives - Tacos y Mariscos,43.65441817160925,-79.40054467846261,Mexican Restaurant
1521,M5T,43.6532057,-79.4000493,The Moonbean Cafe,43.65414662211733,-79.40018175516231,Café
1522,M5T,43.6532057,-79.4000493,FIKA Cafe,43.653560276835684,-79.40040209660836,Café
1523,M5T,43.6532057,-79.4000493,Millie Creperie,43.654993860126034,-79.3998292732052,Dessert Shop
1524,M5T,43.6532057,-79.4000493,Jimmy's Coffee,43.65449315540114,-79.40131090393002,Café
1525,M5T,43.6532057,-79.4000493,Saigon Lotus Restaurant,43.654310800343325,-79.39922450076845,Vietnamese Restaurant
1526,M5T,43.6532057,-79.4000493,Banh Mi Nguyen Huong,43.653628006211044,-79.3983759881993,Vietnamese Restaurant
1527,M5T,43.6532057,-79.4000493,Global Cheese,43.65462257332082,-79.4006057130889,Cheese Shop
1528,M5T,43.6532057,-79.4000493,Cold Tea,43.65419313416817,-79.40107491108753,Bar
1529,M5T,43.6532057,-79.4000493,Little Pebbles,43.654883,-79.400264,Coffee Shop
1530,M5T,43.6532057,-79.4000493,Carlos' House of Spice,43.654188111731344,-79.40190419262933,Gourmet Shop
1531,M5T,43.6532057,-79.4000493,El Rey,43.652764,-79.400048,Cocktail Bar
1532,M5T,43.6532057,-79.4000493,Golden Patty,43.6546590586465,-79.4011788108254,Caribbean Restaurant
1533,M5T,43.6532057,-79.4000493,Grey Gardens,43.653479,-79.401427,Wine Bar
